"Year","Age","Value","Technology","Size","Adj_stock","Survival_rate_mdl"
"2019","7",14556,"PHEV40","Car","y",1
"2020","7",17617,"PHEV40","Car","y",1
"2021","7",23023,"PHEV40","Car","y",1
"2022","7",31691,"PHEV40","Car","y",1
"2023","7",23691,"PHEV40","Car","y",1
"2024","7",40013,"PHEV40","Car","y",1
"2025","7",15321,"PHEV40","Car","y",1
"2026","7",16340,"PHEV40","Car","y",1
"2027","7",22958,"PHEV40","Car","y",1
"2028","7",28188,"PHEV40","Car","y",1
"2029","7",27847,"PHEV40","Car","y",1
"2030","7",33095,"PHEV40","Car","y",1
"2031","7",38735,"PHEV40","Car","y",1
"2032","7",43909,"PHEV40","Car","y",1
"2033","7",44013,"PHEV40","Car","y",1
"2034","7",46943,"PHEV40","Car","y",1
"2035","7",50750,"PHEV40","Car","y",1
"2036","7",57843,"PHEV40","Car","y",1
"2037","7",64833,"PHEV40","Car","y",1
"2038","7",67179,"PHEV40","Car","y",1
"2039","7",69443,"PHEV40","Car","y",1
"2040","7",71266,"PHEV40","Car","y",1
"2041","7",73509,"PHEV40","Car","y",1
"2042","7",75549,"PHEV40","Car","y",1
"2043","7",77720,"PHEV40","Car","y",1
"2044","7",79654,"PHEV40","Car","y",1
"2045","7",81593,"PHEV40","Car","y",1
"2046","7",83562,"PHEV40","Car","y",1
"2047","7",85462,"PHEV40","Car","y",1
"2048","7",86842,"PHEV40","Car","y",1
"2049","7",87743,"PHEV40","Car","y",1
"2050","7",88937,"PHEV40","Car","y",1
"1970","8",0,"PHEV40","Car","y",1
"1971","8",0,"PHEV40","Car","y",1
"1972","8",0,"PHEV40","Car","y",1
"1973","8",0,"PHEV40","Car","y",1
"1974","8",0,"PHEV40","Car","y",1
"1975","8",0,"PHEV40","Car","y",1
"1976","8",0,"PHEV40","Car","y",1
"1977","8",0,"PHEV40","Car","y",1
"1978","8",0,"PHEV40","Car","y",1
"1979","8",0,"PHEV40","Car","y",1
"1980","8",0,"PHEV40","Car","y",1
"1981","8",0,"PHEV40","Car","y",1
"1982","8",0,"PHEV40","Car","y",1
"1983","8",0,"PHEV40","Car","y",1
"1984","8",0,"PHEV40","Car","y",1
"1985","8",0,"PHEV40","Car","y",1
"1986","8",0,"PHEV40","Car","y",1
"1987","8",0,"PHEV40","Car","y",1
"1988","8",0,"PHEV40","Car","y",1
"1989","8",0,"PHEV40","Car","y",1
"1990","8",0,"PHEV40","Car","y",1
"1991","8",0,"PHEV40","Car","y",1
"1992","8",0,"PHEV40","Car","y",1
"1993","8",0,"PHEV40","Car","y",1
"1994","8",0,"PHEV40","Car","y",1
"1995","8",0,"PHEV40","Car","y",1
"1996","8",0,"PHEV40","Car","y",1
"1997","8",0,"PHEV40","Car","y",1
"1998","8",0,"PHEV40","Car","y",1
"1999","8",0,"PHEV40","Car","y",1
"2000","8",0,"PHEV40","Car","y",1
"2001","8",0,"PHEV40","Car","y",1
"2002","8",0,"PHEV40","Car","y",1
"2003","8",0,"PHEV40","Car","y",1
"2004","8",0,"PHEV40","Car","y",1
"2005","8",0,"PHEV40","Car","y",1
"2006","8",0,"PHEV40","Car","y",1
"2007","8",0,"PHEV40","Car","y",1
"2008","8",0,"PHEV40","Car","y",1
"2009","8",0,"PHEV40","Car","y",1
"2010","8",0,"PHEV40","Car","y",1
"2011","8",0,"PHEV40","Car","y",1
"2012","8",0,"PHEV40","Car","y",1
"2013","8",0,"PHEV40","Car","y",1
"2014","8",0,"PHEV40","Car","y",1
"2015","8",0,"PHEV40","Car","y",1
"2016","8",0,"PHEV40","Car","y",1
"2017","8",0,"PHEV40","Car","y",1
"2018","8",0,"PHEV40","Car","y",1
"2019","8",3498,"PHEV40","Car","y",1
"2020","8",13884,"PHEV40","Car","y",1
"2021","8",16792,"PHEV40","Car","y",1
"2022","8",21958,"PHEV40","Car","y",1
"2023","8",30125,"PHEV40","Car","y",1
"2024","8",22525,"PHEV40","Car","y",1
"2025","8",38072,"PHEV40","Car","y",1
"2026","8",14581,"PHEV40","Car","y",1
"2027","8",15551,"PHEV40","Car","y",1
"2028","8",21860,"PHEV40","Car","y",1
"2029","8",26850,"PHEV40","Car","y",1
"2030","8",26536,"PHEV40","Car","y",1
"2031","8",31531,"PHEV40","Car","y",1
"2032","8",36915,"PHEV40","Car","y",1
"2033","8",41846,"PHEV40","Car","y",1
"2034","8",41964,"PHEV40","Car","y",1
"2035","8",44769,"PHEV40","Car","y",1
"2036","8",48402,"PHEV40","Car","y",1
"2037","8",55154,"PHEV40","Car","y",1
"2038","8",61824,"PHEV40","Car","y",1
"2039","8",64060,"PHEV40","Car","y",1
"2040","8",66217,"PHEV40","Car","y",1
"2041","8",67955,"PHEV40","Car","y",1
"2042","8",70095,"PHEV40","Car","y",1
"2043","8",72074,"PHEV40","Car","y",1
"2044","8",74150,"PHEV40","Car","y",1
"2045","8",76004,"PHEV40","Car","y",1
"2046","8",77869,"PHEV40","Car","y",1
"2047","8",79712,"PHEV40","Car","y",1
"2048","8",81571,"PHEV40","Car","y",1
"2049","8",82799,"PHEV40","Car","y",1
"2050","8",83658,"PHEV40","Car","y",1
"1970","9",0,"PHEV40","Car","y",1
"1971","9",0,"PHEV40","Car","y",1
"1972","9",0,"PHEV40","Car","y",1
"1973","9",0,"PHEV40","Car","y",1
"1974","9",0,"PHEV40","Car","y",1
"1975","9",0,"PHEV40","Car","y",1
"1976","9",0,"PHEV40","Car","y",1
"1977","9",0,"PHEV40","Car","y",1
"1978","9",0,"PHEV40","Car","y",1
"1979","9",0,"PHEV40","Car","y",1
"1980","9",0,"PHEV40","Car","y",1
"1981","9",0,"PHEV40","Car","y",1
"1982","9",0,"PHEV40","Car","y",1
"1983","9",0,"PHEV40","Car","y",1
"1984","9",0,"PHEV40","Car","y",1
"1985","9",0,"PHEV40","Car","y",1
"1986","9",0,"PHEV40","Car","y",1
"1987","9",0,"PHEV40","Car","y",1
"1988","9",0,"PHEV40","Car","y",1
"1989","9",0,"PHEV40","Car","y",1
"1990","9",0,"PHEV40","Car","y",1
"1991","9",0,"PHEV40","Car","y",1
"1992","9",0,"PHEV40","Car","y",1
"1993","9",0,"PHEV40","Car","y",1
"1994","9",0,"PHEV40","Car","y",1
"1995","9",0,"PHEV40","Car","y",1
"1996","9",0,"PHEV40","Car","y",1
"1997","9",0,"PHEV40","Car","y",1
"1998","9",0,"PHEV40","Car","y",1
"1999","9",0,"PHEV40","Car","y",1
"2000","9",0,"PHEV40","Car","y",1
"2001","9",0,"PHEV40","Car","y",1
"2002","9",0,"PHEV40","Car","y",1
"2003","9",0,"PHEV40","Car","y",1
"2004","9",0,"PHEV40","Car","y",1
"2005","9",0,"PHEV40","Car","y",1
"2006","9",0,"PHEV40","Car","y",1
"2007","9",0,"PHEV40","Car","y",1
"2008","9",0,"PHEV40","Car","y",1
"2009","9",0,"PHEV40","Car","y",1
"2010","9",0,"PHEV40","Car","y",1
"2011","9",0,"PHEV40","Car","y",1
"2012","9",0,"PHEV40","Car","y",1
"2013","9",0,"PHEV40","Car","y",1
"2014","9",0,"PHEV40","Car","y",1
"2015","9",0,"PHEV40","Car","y",1
"2016","9",0,"PHEV40","Car","y",1
"2017","9",0,"PHEV40","Car","y",1
"2018","9",0,"PHEV40","Car","y",1
"2019","9",0,"PHEV40","Car","y",1
"2020","9",3315,"PHEV40","Car","y",1
"2021","9",13151,"PHEV40","Car","y",1
"2022","9",15914,"PHEV40","Car","y",1
"2023","9",20741,"PHEV40","Car","y",1
"2024","9",28460,"PHEV40","Car","y",1
"2025","9",21296,"PHEV40","Car","y",1
"2026","9",36005,"PHEV40","Car","y",1
"2027","9",13790,"PHEV40","Car","y",1
"2028","9",14714,"PHEV40","Car","y",1
"2029","9",20691,"PHEV40","Car","y",1
"2030","9",25424,"PHEV40","Car","y",1
"2031","9",25121,"PHEV40","Car","y",1
"2032","9",29858,"PHEV40","Car","y",1
"2033","9",34958,"PHEV40","Car","y",1
"2034","9",39645,"PHEV40","Car","y",1
"2035","9",39766,"PHEV40","Car","y",1
"2036","9",42427,"PHEV40","Car","y",1
"2037","9",45859,"PHEV40","Car","y",1
"2038","9",52260,"PHEV40","Car","y",1
"2039","9",58579,"PHEV40","Car","y",1
"2040","9",60697,"PHEV40","Car","y",1
"2041","9",62740,"PHEV40","Car","y",1
"2042","9",64387,"PHEV40","Car","y",1
"2043","9",66446,"PHEV40","Car","y",1
"2044","9",68327,"PHEV40","Car","y",1
"2045","9",70304,"PHEV40","Car","y",1
"2046","9",72076,"PHEV40","Car","y",1
"2047","9",73811,"PHEV40","Car","y",1
"2048","9",75600,"PHEV40","Car","y",1
"2049","9",77280,"PHEV40","Car","y",1
"2050","9",78444,"PHEV40","Car","y",1
"1970","10",0,"PHEV40","Car","y",1
"1971","10",0,"PHEV40","Car","y",1
"1972","10",0,"PHEV40","Car","y",1
"1973","10",0,"PHEV40","Car","y",1
"1974","10",0,"PHEV40","Car","y",1
"1975","10",0,"PHEV40","Car","y",1
"1976","10",0,"PHEV40","Car","y",1
"1977","10",0,"PHEV40","Car","y",1
"1978","10",0,"PHEV40","Car","y",1
"1979","10",0,"PHEV40","Car","y",1
"1980","10",0,"PHEV40","Car","y",1
"1981","10",0,"PHEV40","Car","y",1
"1982","10",0,"PHEV40","Car","y",1
"1983","10",0,"PHEV40","Car","y",1
"1984","10",0,"PHEV40","Car","y",1
"1985","10",0,"PHEV40","Car","y",1
"1986","10",0,"PHEV40","Car","y",1
"1987","10",0,"PHEV40","Car","y",1
"1988","10",0,"PHEV40","Car","y",1
"1989","10",0,"PHEV40","Car","y",1
"1990","10",0,"PHEV40","Car","y",1
"1991","10",0,"PHEV40","Car","y",1
"1992","10",0,"PHEV40","Car","y",1
"1993","10",0,"PHEV40","Car","y",1
"1994","10",0,"PHEV40","Car","y",1
"1995","10",0,"PHEV40","Car","y",1
"1996","10",0,"PHEV40","Car","y",1
"1997","10",0,"PHEV40","Car","y",1
"1998","10",0,"PHEV40","Car","y",1
"1999","10",0,"PHEV40","Car","y",1
"2000","10",0,"PHEV40","Car","y",1
"2001","10",0,"PHEV40","Car","y",1
"2002","10",0,"PHEV40","Car","y",1
"2003","10",0,"PHEV40","Car","y",1
"2004","10",0,"PHEV40","Car","y",1
"2005","10",0,"PHEV40","Car","y",1
"2006","10",0,"PHEV40","Car","y",1
"2007","10",0,"PHEV40","Car","y",1
"2008","10",0,"PHEV40","Car","y",1
"2009","10",0,"PHEV40","Car","y",1
"2010","10",0,"PHEV40","Car","y",1
"2011","10",0,"PHEV40","Car","y",1
"2012","10",0,"PHEV40","Car","y",1
"2013","10",0,"PHEV40","Car","y",1
"2014","10",0,"PHEV40","Car","y",1
"2015","10",0,"PHEV40","Car","y",1
"2016","10",0,"PHEV40","Car","y",1
"2017","10",0,"PHEV40","Car","y",1
"2018","10",0,"PHEV40","Car","y",1
"2019","10",0,"PHEV40","Car","y",1
"2020","10",0,"PHEV40","Car","y",1
"2021","10",3120,"PHEV40","Car","y",1
"2022","10",12383,"PHEV40","Car","y",1
"2023","10",14936,"PHEV40","Car","y",1
"2024","10",19470,"PHEV40","Car","y",1
"2025","10",26736,"PHEV40","Car","y",1
"2026","10",20012,"PHEV40","Car","y",1
"2027","10",33833,"PHEV40","Car","y",1
"2028","10",12964,"PHEV40","Car","y",1
"2029","10",13838,"PHEV40","Car","y",1
"2030","10",19466,"PHEV40","Car","y",1
"2031","10",23915,"PHEV40","Car","y",1
"2032","10",23636,"PHEV40","Car","y",1
"2033","10",28095,"PHEV40","Car","y",1
"2034","10",32908,"PHEV40","Car","y",1
"2035","10",37329,"PHEV40","Car","y",1
"2036","10",37446,"PHEV40","Car","y",1
"2037","10",39941,"PHEV40","Car","y",1
"2038","10",43176,"PHEV40","Car","y",1
"2039","10",49201,"PHEV40","Car","y",1
"2040","10",55150,"PHEV40","Car","y",1
"2041","10",57142,"PHEV40","Car","y",1
"2042","10",59066,"PHEV40","Car","y",1
"2043","10",60646,"PHEV40","Car","y",1
"2044","10",62590,"PHEV40","Car","y",1
"2045","10",64370,"PHEV40","Car","y",1
"2046","10",66245,"PHEV40","Car","y",1
"2047","10",67883,"PHEV40","Car","y",1
"2048","10",69556,"PHEV40","Car","y",1
"2049","10",71166,"PHEV40","Car","y",1
"2050","10",72748,"PHEV40","Car","y",1
"1970","11",0,"PHEV40","Car","y",1
"1971","11",0,"PHEV40","Car","y",1
"1972","11",0,"PHEV40","Car","y",1
"1973","11",0,"PHEV40","Car","y",1
"1974","11",0,"PHEV40","Car","y",1
"1975","11",0,"PHEV40","Car","y",1
"1976","11",0,"PHEV40","Car","y",1
"1977","11",0,"PHEV40","Car","y",1
"1978","11",0,"PHEV40","Car","y",1
"1979","11",0,"PHEV40","Car","y",1
"1980","11",0,"PHEV40","Car","y",1
"1981","11",0,"PHEV40","Car","y",1
"1982","11",0,"PHEV40","Car","y",1
"1983","11",0,"PHEV40","Car","y",1
"1984","11",0,"PHEV40","Car","y",1
"1985","11",0,"PHEV40","Car","y",1
"1986","11",0,"PHEV40","Car","y",1
"1987","11",0,"PHEV40","Car","y",1
"1988","11",0,"PHEV40","Car","y",1
"1989","11",0,"PHEV40","Car","y",1
"1990","11",0,"PHEV40","Car","y",1
"1991","11",0,"PHEV40","Car","y",1
"1992","11",0,"PHEV40","Car","y",1
"1993","11",0,"PHEV40","Car","y",1
"1994","11",0,"PHEV40","Car","y",1
"1995","11",0,"PHEV40","Car","y",1
"1996","11",0,"PHEV40","Car","y",1
"1997","11",0,"PHEV40","Car","y",1
"1998","11",0,"PHEV40","Car","y",1
"1999","11",0,"PHEV40","Car","y",1
"2000","11",0,"PHEV40","Car","y",1
"2001","11",0,"PHEV40","Car","y",1
"2002","11",0,"PHEV40","Car","y",1
"2003","11",0,"PHEV40","Car","y",1
"2004","11",0,"PHEV40","Car","y",1
"2005","11",0,"PHEV40","Car","y",1
"2006","11",0,"PHEV40","Car","y",1
"2007","11",0,"PHEV40","Car","y",1
"2008","11",0,"PHEV40","Car","y",1
"2009","11",0,"PHEV40","Car","y",1
"2010","11",0,"PHEV40","Car","y",1
"2011","11",0,"PHEV40","Car","y",1
"2012","11",0,"PHEV40","Car","y",1
"2013","11",0,"PHEV40","Car","y",1
"2014","11",0,"PHEV40","Car","y",1
"2015","11",0,"PHEV40","Car","y",1
"2016","11",0,"PHEV40","Car","y",1
"2017","11",0,"PHEV40","Car","y",1
"2018","11",0,"PHEV40","Car","y",1
"2019","11",0,"PHEV40","Car","y",1
"2020","11",0,"PHEV40","Car","y",1
"2021","11",0,"PHEV40","Car","y",1
"2022","11",2916,"PHEV40","Car","y",1
"2023","11",11535,"PHEV40","Car","y",1
"2024","11",13916,"PHEV40","Car","y",1
"2025","11",18153,"PHEV40","Car","y",1
"2026","11",24935,"PHEV40","Car","y",1
"2027","11",18663,"PHEV40","Car","y",1
"2028","11",31568,"PHEV40","Car","y",1
"2029","11",12101,"PHEV40","Car","y",1
"2030","11",12922,"PHEV40","Car","y",1
"2031","11",18173,"PHEV40","Car","y",1
"2032","11",22333,"PHEV40","Car","y",1
"2033","11",22074,"PHEV40","Car","y",1
"2034","11",26249,"PHEV40","Car","y",1
"2035","11",30753,"PHEV40","Car","y",1
"2036","11",34887,"PHEV40","Car","y",1
"2037","11",34988,"PHEV40","Car","y",1
"2038","11",37322,"PHEV40","Car","y",1
"2039","11",40344,"PHEV40","Car","y",1
"2040","11",45973,"PHEV40","Car","y",1
"2041","11",51531,"PHEV40","Car","y",1
"2042","11",53393,"PHEV40","Car","y",1
"2043","11",55218,"PHEV40","Car","y",1
"2044","11",56699,"PHEV40","Car","y",1
"2045","11",58522,"PHEV40","Car","y",1
"2046","11",60198,"PHEV40","Car","y",1
"2047","11",61923,"PHEV40","Car","y",1
"2048","11",63491,"PHEV40","Car","y",1
"2049","11",64986,"PHEV40","Car","y",1
"2050","11",66490,"PHEV40","Car","y",1
"1970","12",0,"PHEV40","Car","y",1
"1971","12",0,"PHEV40","Car","y",1
"1972","12",0,"PHEV40","Car","y",1
"1973","12",0,"PHEV40","Car","y",1
"1974","12",0,"PHEV40","Car","y",1
"1975","12",0,"PHEV40","Car","y",1
"1976","12",0,"PHEV40","Car","y",1
"1977","12",0,"PHEV40","Car","y",1
"1978","12",0,"PHEV40","Car","y",1
"1979","12",0,"PHEV40","Car","y",1
"1980","12",0,"PHEV40","Car","y",1
"1981","12",0,"PHEV40","Car","y",1
"1982","12",0,"PHEV40","Car","y",1
"1983","12",0,"PHEV40","Car","y",1
"1984","12",0,"PHEV40","Car","y",1
"1985","12",0,"PHEV40","Car","y",1
"1986","12",0,"PHEV40","Car","y",1
"1987","12",0,"PHEV40","Car","y",1
"1988","12",0,"PHEV40","Car","y",1
"1989","12",0,"PHEV40","Car","y",1
"1990","12",0,"PHEV40","Car","y",1
"1991","12",0,"PHEV40","Car","y",1
"1992","12",0,"PHEV40","Car","y",1
"1993","12",0,"PHEV40","Car","y",1
"1994","12",0,"PHEV40","Car","y",1
"1995","12",0,"PHEV40","Car","y",1
"1996","12",0,"PHEV40","Car","y",1
"1997","12",0,"PHEV40","Car","y",1
"1998","12",0,"PHEV40","Car","y",1
"1999","12",0,"PHEV40","Car","y",1
"2000","12",0,"PHEV40","Car","y",1
"2001","12",0,"PHEV40","Car","y",1
"2002","12",0,"PHEV40","Car","y",1
"2003","12",0,"PHEV40","Car","y",1
"2004","12",0,"PHEV40","Car","y",1
"2005","12",0,"PHEV40","Car","y",1
"2006","12",0,"PHEV40","Car","y",1
"2007","12",0,"PHEV40","Car","y",1
"2008","12",0,"PHEV40","Car","y",1
"2009","12",0,"PHEV40","Car","y",1
"2010","12",0,"PHEV40","Car","y",1
"2011","12",0,"PHEV40","Car","y",1
"2012","12",0,"PHEV40","Car","y",1
"2013","12",0,"PHEV40","Car","y",1
"2014","12",0,"PHEV40","Car","y",1
"2015","12",0,"PHEV40","Car","y",1
"2016","12",0,"PHEV40","Car","y",1
"2017","12",0,"PHEV40","Car","y",1
"2018","12",0,"PHEV40","Car","y",1
"2019","12",0,"PHEV40","Car","y",1
"2020","12",0,"PHEV40","Car","y",1
"2021","12",0,"PHEV40","Car","y",1
"2022","12",0,"PHEV40","Car","y",1
"2023","12",2699,"PHEV40","Car","y",1
"2024","12",10677,"PHEV40","Car","y",1
"2025","12",12891,"PHEV40","Car","y",1
"2026","12",16820,"PHEV40","Car","y",1
"2027","12",23105,"PHEV40","Car","y",1
"2028","12",17301,"PHEV40","Car","y",1
"2029","12",29276,"PHEV40","Car","y",1
"2030","12",11226,"PHEV40","Car","y",1
"2031","12",11985,"PHEV40","Car","y",1
"2032","12",16862,"PHEV40","Car","y",1
"2033","12",20721,"PHEV40","Car","y",1
"2034","12",20490,"PHEV40","Car","y",1
"2035","12",24371,"PHEV40","Car","y",1
"2036","12",28555,"PHEV40","Car","y",1
"2037","12",32386,"PHEV40","Car","y",1
"2038","12",32482,"PHEV40","Car","y",1
"2039","12",34649,"PHEV40","Car","y",1
"2040","12",37453,"PHEV40","Car","y",1
"2041","12",42679,"PHEV40","Car","y",1
"2042","12",47838,"PHEV40","Car","y",1
"2043","12",49591,"PHEV40","Car","y",1
"2044","12",51289,"PHEV40","Car","y",1
"2045","12",52671,"PHEV40","Car","y",1
"2046","12",54376,"PHEV40","Car","y",1
"2047","12",55907,"PHEV40","Car","y",1
"2048","12",57542,"PHEV40","Car","y",1
"2049","12",58935,"PHEV40","Car","y",1
"2050","12",60323,"PHEV40","Car","y",1
"1970","13",0,"PHEV40","Car","y",1
"1971","13",0,"PHEV40","Car","y",1
"1972","13",0,"PHEV40","Car","y",1
"1973","13",0,"PHEV40","Car","y",1
"1974","13",0,"PHEV40","Car","y",1
"1975","13",0,"PHEV40","Car","y",1
"1976","13",0,"PHEV40","Car","y",1
"1977","13",0,"PHEV40","Car","y",1
"1978","13",0,"PHEV40","Car","y",1
"1979","13",0,"PHEV40","Car","y",1
"1980","13",0,"PHEV40","Car","y",1
"1981","13",0,"PHEV40","Car","y",1
"1982","13",0,"PHEV40","Car","y",1
"1983","13",0,"PHEV40","Car","y",1
"1984","13",0,"PHEV40","Car","y",1
"1985","13",0,"PHEV40","Car","y",1
"1986","13",0,"PHEV40","Car","y",1
"1987","13",0,"PHEV40","Car","y",1
"1988","13",0,"PHEV40","Car","y",1
"1989","13",0,"PHEV40","Car","y",1
"1990","13",0,"PHEV40","Car","y",1
"1991","13",0,"PHEV40","Car","y",1
"1992","13",0,"PHEV40","Car","y",1
"1993","13",0,"PHEV40","Car","y",1
"1994","13",0,"PHEV40","Car","y",1
"1995","13",0,"PHEV40","Car","y",1
"1996","13",0,"PHEV40","Car","y",1
"1997","13",0,"PHEV40","Car","y",1
"1998","13",0,"PHEV40","Car","y",1
"1999","13",0,"PHEV40","Car","y",1
"2000","13",0,"PHEV40","Car","y",1
"2001","13",0,"PHEV40","Car","y",1
"2002","13",0,"PHEV40","Car","y",1
"2003","13",0,"PHEV40","Car","y",1
"2004","13",0,"PHEV40","Car","y",1
"2005","13",0,"PHEV40","Car","y",1
"2006","13",0,"PHEV40","Car","y",1
"2007","13",0,"PHEV40","Car","y",1
"2008","13",0,"PHEV40","Car","y",1
"2009","13",0,"PHEV40","Car","y",1
"2010","13",0,"PHEV40","Car","y",1
"2011","13",0,"PHEV40","Car","y",1
"2012","13",0,"PHEV40","Car","y",1
"2013","13",0,"PHEV40","Car","y",1
"2014","13",0,"PHEV40","Car","y",1
"2015","13",0,"PHEV40","Car","y",1
"2016","13",0,"PHEV40","Car","y",1
"2017","13",0,"PHEV40","Car","y",1
"2018","13",0,"PHEV40","Car","y",1
"2019","13",0,"PHEV40","Car","y",1
"2020","13",0,"PHEV40","Car","y",1
"2021","13",0,"PHEV40","Car","y",1
"2022","13",0,"PHEV40","Car","y",1
"2023","13",0,"PHEV40","Car","y",1
"2024","13",2479,"PHEV40","Car","y",1
"2025","13",9816,"PHEV40","Car","y",1
"2026","13",11854,"PHEV40","Car","y",1
"2027","13",15467,"PHEV40","Car","y",1
"2028","13",21256,"PHEV40","Car","y",1
"2029","13",15923,"PHEV40","Car","y",1
"2030","13",26954,"PHEV40","Car","y",1
"2031","13",10334,"PHEV40","Car","y",1
"2032","13",11036,"PHEV40","Car","y",1
"2033","13",15526,"PHEV40","Car","y",1
"2034","13",19088,"PHEV40","Car","y",1
"2035","13",18879,"PHEV40","Car","y",1
"2036","13",22457,"PHEV40","Car","y",1
"2037","13",26306,"PHEV40","Car","y",1
"2038","13",29838,"PHEV40","Car","y",1
"2039","13",29926,"PHEV40","Car","y",1
"2040","13",31922,"PHEV40","Car","y",1
"2041","13",34505,"PHEV40","Car","y",1
"2042","13",39320,"PHEV40","Car","y",1
"2043","13",44094,"PHEV40","Car","y",1
"2044","13",45713,"PHEV40","Car","y",1
"2045","13",47283,"PHEV40","Car","y",1
"2046","13",48567,"PHEV40","Car","y",1
"2047","13",50116,"PHEV40","Car","y",1
"2048","13",51557,"PHEV40","Car","y",1
"2049","13",53007,"PHEV40","Car","y",1
"2050","13",54291,"PHEV40","Car","y",1
"1970","14",0,"PHEV40","Car","y",1
"1971","14",0,"PHEV40","Car","y",1
"1972","14",0,"PHEV40","Car","y",1
"1973","14",0,"PHEV40","Car","y",1
"1974","14",0,"PHEV40","Car","y",1
"1975","14",0,"PHEV40","Car","y",1
"1976","14",0,"PHEV40","Car","y",1
"1977","14",0,"PHEV40","Car","y",1
"1978","14",0,"PHEV40","Car","y",1
"1979","14",0,"PHEV40","Car","y",1
"1980","14",0,"PHEV40","Car","y",1
"1981","14",0,"PHEV40","Car","y",1
"1982","14",0,"PHEV40","Car","y",1
"1983","14",0,"PHEV40","Car","y",1
"1984","14",0,"PHEV40","Car","y",1
"1985","14",0,"PHEV40","Car","y",1
"1986","14",0,"PHEV40","Car","y",1
"1987","14",0,"PHEV40","Car","y",1
"1988","14",0,"PHEV40","Car","y",1
"1989","14",0,"PHEV40","Car","y",1
"1990","14",0,"PHEV40","Car","y",1
"1991","14",0,"PHEV40","Car","y",1
"1992","14",0,"PHEV40","Car","y",1
"1993","14",0,"PHEV40","Car","y",1
"1994","14",0,"PHEV40","Car","y",1
"1995","14",0,"PHEV40","Car","y",1
"1996","14",0,"PHEV40","Car","y",1
"1997","14",0,"PHEV40","Car","y",1
"1998","14",0,"PHEV40","Car","y",1
"1999","14",0,"PHEV40","Car","y",1
"2000","14",0,"PHEV40","Car","y",1
"2001","14",0,"PHEV40","Car","y",1
"2002","14",0,"PHEV40","Car","y",1
"2003","14",0,"PHEV40","Car","y",1
"2004","14",0,"PHEV40","Car","y",1
"2005","14",0,"PHEV40","Car","y",1
"2006","14",0,"PHEV40","Car","y",1
"2007","14",0,"PHEV40","Car","y",1
"2008","14",0,"PHEV40","Car","y",1
"2009","14",0,"PHEV40","Car","y",1
"2010","14",0,"PHEV40","Car","y",1
"2011","14",0,"PHEV40","Car","y",1
"2012","14",0,"PHEV40","Car","y",1
"2013","14",0,"PHEV40","Car","y",1
"2014","14",0,"PHEV40","Car","y",1
"2015","14",0,"PHEV40","Car","y",1
"2016","14",0,"PHEV40","Car","y",1
"2017","14",0,"PHEV40","Car","y",1
"2018","14",0,"PHEV40","Car","y",1
"2019","14",0,"PHEV40","Car","y",1
"2020","14",0,"PHEV40","Car","y",1
"2021","14",0,"PHEV40","Car","y",1
"2022","14",0,"PHEV40","Car","y",1
"2023","14",0,"PHEV40","Car","y",1
"2024","14",0,"PHEV40","Car","y",1
"2025","14",2269,"PHEV40","Car","y",1
"2026","14",8986,"PHEV40","Car","y",1
"2027","14",10852,"PHEV40","Car","y",1
"2028","14",14167,"PHEV40","Car","y",1
"2029","14",19477,"PHEV40","Car","y",1
"2030","14",14596,"PHEV40","Car","y",1
"2031","14",24702,"PHEV40","Car","y",1
"2032","14",9473,"PHEV40","Car","y",1
"2033","14",10117,"PHEV40","Car","y",1
"2034","14",14240,"PHEV40","Car","y",1
"2035","14",17511,"PHEV40","Car","y",1
"2036","14",17321,"PHEV40","Car","y",1
"2037","14",20598,"PHEV40","Car","y",1
"2038","14",24131,"PHEV40","Car","y",1
"2039","14",27370,"PHEV40","Car","y",1
"2040","14",27450,"PHEV40","Car","y",1
"2041","14",29280,"PHEV40","Car","y",1
"2042","14",31650,"PHEV40","Car","y",1
"2043","14",36083,"PHEV40","Car","y",1
"2044","14",40468,"PHEV40","Car","y",1
"2045","14",41958,"PHEV40","Car","y",1
"2046","14",43408,"PHEV40","Car","y",1
"2047","14",44566,"PHEV40","Car","y",1
"2048","14",46014,"PHEV40","Car","y",1
"2049","14",47286,"PHEV40","Car","y",1
"2050","14",48616,"PHEV40","Car","y",1
"1970","15",0,"PHEV40","Car","y",1
"1971","15",0,"PHEV40","Car","y",1
"1972","15",0,"PHEV40","Car","y",1
"1973","15",0,"PHEV40","Car","y",1
"1974","15",0,"PHEV40","Car","y",1
"1975","15",0,"PHEV40","Car","y",1
"1976","15",0,"PHEV40","Car","y",1
"1977","15",0,"PHEV40","Car","y",1
"1978","15",0,"PHEV40","Car","y",1
"1979","15",0,"PHEV40","Car","y",1
"1980","15",0,"PHEV40","Car","y",1
"1981","15",0,"PHEV40","Car","y",1
"1982","15",0,"PHEV40","Car","y",1
"1983","15",0,"PHEV40","Car","y",1
"1984","15",0,"PHEV40","Car","y",1
"1985","15",0,"PHEV40","Car","y",1
"1986","15",0,"PHEV40","Car","y",1
"1987","15",0,"PHEV40","Car","y",1
"1988","15",0,"PHEV40","Car","y",1
"1989","15",0,"PHEV40","Car","y",1
"1990","15",0,"PHEV40","Car","y",1
"1991","15",0,"PHEV40","Car","y",1
"1992","15",0,"PHEV40","Car","y",1
"1993","15",0,"PHEV40","Car","y",1
"1994","15",0,"PHEV40","Car","y",1
