"Year","Age","Value","Technology","Size","Adj_stock","Survival_rate_mdl"
"2023","15",0,"BEV300","Light truck","y",1
"2024","15",0,"BEV300","Light truck","y",1
"2025","15",0,"BEV300","Light truck","y",1
"2026","15",0,"BEV300","Light truck","y",1
"2027","15",0,"BEV300","Light truck","y",1
"2028","15",0,"BEV300","Light truck","y",1
"2029","15",0,"BEV300","Light truck","y",1
"2030","15",1857,"BEV300","Light truck","y",1
"2031","15",1807,"BEV300","Light truck","y",1
"2032","15",1804,"BEV300","Light truck","y",1
"2033","15",1755,"BEV300","Light truck","y",1
"2034","15",1662,"BEV300","Light truck","y",1
"2035","15",1745,"BEV300","Light truck","y",1
"2036","15",1694,"BEV300","Light truck","y",1
"2037","15",1603,"BEV300","Light truck","y",1
"2038","15",1591,"BEV300","Light truck","y",1
"2039","15",1560,"BEV300","Light truck","y",1
"2040","15",1533,"BEV300","Light truck","y",1
"2041","15",1529,"BEV300","Light truck","y",1
"2042","15",1498,"BEV300","Light truck","y",1
"2043","15",1529,"BEV300","Light truck","y",1
"2044","15",1551,"BEV300","Light truck","y",1
"2045","15",1549,"BEV300","Light truck","y",1
"2046","15",1552,"BEV300","Light truck","y",1
"2047","15",1533,"BEV300","Light truck","y",1
"2048","15",1508,"BEV300","Light truck","y",1
"2049","15",1486,"BEV300","Light truck","y",1
"2050","15",1460,"BEV300","Light truck","y",1
"1970","16",0,"BEV300","Light truck","y",1
"1971","16",0,"BEV300","Light truck","y",1
"1972","16",0,"BEV300","Light truck","y",1
"1973","16",0,"BEV300","Light truck","y",1
"1974","16",0,"BEV300","Light truck","y",1
"1975","16",0,"BEV300","Light truck","y",1
"1976","16",0,"BEV300","Light truck","y",1
"1977","16",0,"BEV300","Light truck","y",1
"1978","16",0,"BEV300","Light truck","y",1
"1979","16",0,"BEV300","Light truck","y",1
"1980","16",0,"BEV300","Light truck","y",1
"1981","16",0,"BEV300","Light truck","y",1
"1982","16",0,"BEV300","Light truck","y",1
"1983","16",0,"BEV300","Light truck","y",1
"1984","16",0,"BEV300","Light truck","y",1
"1985","16",0,"BEV300","Light truck","y",1
"1986","16",0,"BEV300","Light truck","y",1
"1987","16",0,"BEV300","Light truck","y",1
"1988","16",0,"BEV300","Light truck","y",1
"1989","16",0,"BEV300","Light truck","y",1
"1990","16",0,"BEV300","Light truck","y",1
"1991","16",0,"BEV300","Light truck","y",1
"1992","16",0,"BEV300","Light truck","y",1
"1993","16",0,"BEV300","Light truck","y",1
"1994","16",0,"BEV300","Light truck","y",1
"1995","16",0,"BEV300","Light truck","y",1
"1996","16",0,"BEV300","Light truck","y",1
"1997","16",0,"BEV300","Light truck","y",1
"1998","16",0,"BEV300","Light truck","y",1
"1999","16",0,"BEV300","Light truck","y",1
"2000","16",0,"BEV300","Light truck","y",1
"2001","16",0,"BEV300","Light truck","y",1
"2002","16",0,"BEV300","Light truck","y",1
"2003","16",0,"BEV300","Light truck","y",1
"2004","16",0,"BEV300","Light truck","y",1
"2005","16",0,"BEV300","Light truck","y",1
"2006","16",0,"BEV300","Light truck","y",1
"2007","16",0,"BEV300","Light truck","y",1
"2008","16",0,"BEV300","Light truck","y",1
"2009","16",0,"BEV300","Light truck","y",1
"2010","16",0,"BEV300","Light truck","y",1
"2011","16",0,"BEV300","Light truck","y",1
"2012","16",0,"BEV300","Light truck","y",1
"2013","16",0,"BEV300","Light truck","y",1
"2014","16",0,"BEV300","Light truck","y",1
"2015","16",0,"BEV300","Light truck","y",1
"2016","16",0,"BEV300","Light truck","y",1
"2017","16",0,"BEV300","Light truck","y",1
"2018","16",0,"BEV300","Light truck","y",1
"2019","16",0,"BEV300","Light truck","y",1
"2020","16",0,"BEV300","Light truck","y",1
"2021","16",0,"BEV300","Light truck","y",1
"2022","16",0,"BEV300","Light truck","y",1
"2023","16",0,"BEV300","Light truck","y",1
"2024","16",0,"BEV300","Light truck","y",1
"2025","16",0,"BEV300","Light truck","y",1
"2026","16",0,"BEV300","Light truck","y",1
"2027","16",0,"BEV300","Light truck","y",1
"2028","16",0,"BEV300","Light truck","y",1
"2029","16",0,"BEV300","Light truck","y",1
"2030","16",0,"BEV300","Light truck","y",1
"2031","16",1607,"BEV300","Light truck","y",1
"2032","16",1564,"BEV300","Light truck","y",1
"2033","16",1561,"BEV300","Light truck","y",1
"2034","16",1519,"BEV300","Light truck","y",1
"2035","16",1439,"BEV300","Light truck","y",1
"2036","16",1510,"BEV300","Light truck","y",1
"2037","16",1466,"BEV300","Light truck","y",1
"2038","16",1386,"BEV300","Light truck","y",1
"2039","16",1374,"BEV300","Light truck","y",1
"2040","16",1345,"BEV300","Light truck","y",1
"2041","16",1322,"BEV300","Light truck","y",1
"2042","16",1319,"BEV300","Light truck","y",1
"2043","16",1292,"BEV300","Light truck","y",1
"2044","16",1319,"BEV300","Light truck","y",1
"2045","16",1338,"BEV300","Light truck","y",1
"2046","16",1337,"BEV300","Light truck","y",1
"2047","16",1339,"BEV300","Light truck","y",1
"2048","16",1322,"BEV300","Light truck","y",1
"2049","16",1301,"BEV300","Light truck","y",1
"2050","16",1282,"BEV300","Light truck","y",1
"1970","17",0,"BEV300","Light truck","y",1
"1971","17",0,"BEV300","Light truck","y",1
"1972","17",0,"BEV300","Light truck","y",1
"1973","17",0,"BEV300","Light truck","y",1
"1974","17",0,"BEV300","Light truck","y",1
"1975","17",0,"BEV300","Light truck","y",1
"1976","17",0,"BEV300","Light truck","y",1
"1977","17",0,"BEV300","Light truck","y",1
"1978","17",0,"BEV300","Light truck","y",1
"1979","17",0,"BEV300","Light truck","y",1
"1980","17",0,"BEV300","Light truck","y",1
"1981","17",0,"BEV300","Light truck","y",1
"1982","17",0,"BEV300","Light truck","y",1
"1983","17",0,"BEV300","Light truck","y",1
"1984","17",0,"BEV300","Light truck","y",1
"1985","17",0,"BEV300","Light truck","y",1
"1986","17",0,"BEV300","Light truck","y",1
"1987","17",0,"BEV300","Light truck","y",1
"1988","17",0,"BEV300","Light truck","y",1
"1989","17",0,"BEV300","Light truck","y",1
"1990","17",0,"BEV300","Light truck","y",1
"1991","17",0,"BEV300","Light truck","y",1
"1992","17",0,"BEV300","Light truck","y",1
"1993","17",0,"BEV300","Light truck","y",1
"1994","17",0,"BEV300","Light truck","y",1
"1995","17",0,"BEV300","Light truck","y",1
"1996","17",0,"BEV300","Light truck","y",1
"1997","17",0,"BEV300","Light truck","y",1
"1998","17",0,"BEV300","Light truck","y",1
"1999","17",0,"BEV300","Light truck","y",1
"2000","17",0,"BEV300","Light truck","y",1
"2001","17",0,"BEV300","Light truck","y",1
"2002","17",0,"BEV300","Light truck","y",1
"2003","17",0,"BEV300","Light truck","y",1
"2004","17",0,"BEV300","Light truck","y",1
"2005","17",0,"BEV300","Light truck","y",1
"2006","17",0,"BEV300","Light truck","y",1
"2007","17",0,"BEV300","Light truck","y",1
"2008","17",0,"BEV300","Light truck","y",1
"2009","17",0,"BEV300","Light truck","y",1
"2010","17",0,"BEV300","Light truck","y",1
"2011","17",0,"BEV300","Light truck","y",1
"2012","17",0,"BEV300","Light truck","y",1
"2013","17",0,"BEV300","Light truck","y",1
"2014","17",0,"BEV300","Light truck","y",1
"2015","17",0,"BEV300","Light truck","y",1
"2016","17",0,"BEV300","Light truck","y",1
"2017","17",0,"BEV300","Light truck","y",1
"2018","17",0,"BEV300","Light truck","y",1
"2019","17",0,"BEV300","Light truck","y",1
"2020","17",0,"BEV300","Light truck","y",1
"2021","17",0,"BEV300","Light truck","y",1
"2022","17",0,"BEV300","Light truck","y",1
"2023","17",0,"BEV300","Light truck","y",1
"2024","17",0,"BEV300","Light truck","y",1
"2025","17",0,"BEV300","Light truck","y",1
"2026","17",0,"BEV300","Light truck","y",1
"2027","17",0,"BEV300","Light truck","y",1
"2028","17",0,"BEV300","Light truck","y",1
"2029","17",0,"BEV300","Light truck","y",1
"2030","17",0,"BEV300","Light truck","y",1
"2031","17",0,"BEV300","Light truck","y",1
"2032","17",1390,"BEV300","Light truck","y",1
"2033","17",1353,"BEV300","Light truck","y",1
"2034","17",1351,"BEV300","Light truck","y",1
"2035","17",1315,"BEV300","Light truck","y",1
"2036","17",1245,"BEV300","Light truck","y",1
"2037","17",1307,"BEV300","Light truck","y",1
"2038","17",1268,"BEV300","Light truck","y",1
"2039","17",1197,"BEV300","Light truck","y",1
"2040","17",1185,"BEV300","Light truck","y",1
"2041","17",1160,"BEV300","Light truck","y",1
"2042","17",1140,"BEV300","Light truck","y",1
"2043","17",1137,"BEV300","Light truck","y",1
"2044","17",1115,"BEV300","Light truck","y",1
"2045","17",1138,"BEV300","Light truck","y",1
"2046","17",1155,"BEV300","Light truck","y",1
"2047","17",1153,"BEV300","Light truck","y",1
"2048","17",1154,"BEV300","Light truck","y",1
"2049","17",1140,"BEV300","Light truck","y",1
"2050","17",1122,"BEV300","Light truck","y",1
"1970","18",0,"BEV300","Light truck","y",1
"1971","18",0,"BEV300","Light truck","y",1
"1972","18",0,"BEV300","Light truck","y",1
"1973","18",0,"BEV300","Light truck","y",1
"1974","18",0,"BEV300","Light truck","y",1
"1975","18",0,"BEV300","Light truck","y",1
"1976","18",0,"BEV300","Light truck","y",1
"1977","18",0,"BEV300","Light truck","y",1
"1978","18",0,"BEV300","Light truck","y",1
"1979","18",0,"BEV300","Light truck","y",1
"1980","18",0,"BEV300","Light truck","y",1
"1981","18",0,"BEV300","Light truck","y",1
"1982","18",0,"BEV300","Light truck","y",1
"1983","18",0,"BEV300","Light truck","y",1
"1984","18",0,"BEV300","Light truck","y",1
"1985","18",0,"BEV300","Light truck","y",1
"1986","18",0,"BEV300","Light truck","y",1
"1987","18",0,"BEV300","Light truck","y",1
"1988","18",0,"BEV300","Light truck","y",1
"1989","18",0,"BEV300","Light truck","y",1
"1990","18",0,"BEV300","Light truck","y",1
"1991","18",0,"BEV300","Light truck","y",1
"1992","18",0,"BEV300","Light truck","y",1
"1993","18",0,"BEV300","Light truck","y",1
"1994","18",0,"BEV300","Light truck","y",1
"1995","18",0,"BEV300","Light truck","y",1
"1996","18",0,"BEV300","Light truck","y",1
"1997","18",0,"BEV300","Light truck","y",1
"1998","18",0,"BEV300","Light truck","y",1
"1999","18",0,"BEV300","Light truck","y",1
"2000","18",0,"BEV300","Light truck","y",1
"2001","18",0,"BEV300","Light truck","y",1
"2002","18",0,"BEV300","Light truck","y",1
"2003","18",0,"BEV300","Light truck","y",1
"2004","18",0,"BEV300","Light truck","y",1
"2005","18",0,"BEV300","Light truck","y",1
"2006","18",0,"BEV300","Light truck","y",1
"2007","18",0,"BEV300","Light truck","y",1
"2008","18",0,"BEV300","Light truck","y",1
"2009","18",0,"BEV300","Light truck","y",1
"2010","18",0,"BEV300","Light truck","y",1
"2011","18",0,"BEV300","Light truck","y",1
"2012","18",0,"BEV300","Light truck","y",1
"2013","18",0,"BEV300","Light truck","y",1
"2014","18",0,"BEV300","Light truck","y",1
"2015","18",0,"BEV300","Light truck","y",1
"2016","18",0,"BEV300","Light truck","y",1
"2017","18",0,"BEV300","Light truck","y",1
"2018","18",0,"BEV300","Light truck","y",1
"2019","18",0,"BEV300","Light truck","y",1
"2020","18",0,"BEV300","Light truck","y",1
"2021","18",0,"BEV300","Light truck","y",1
"2022","18",0,"BEV300","Light truck","y",1
"2023","18",0,"BEV300","Light truck","y",1
"2024","18",0,"BEV300","Light truck","y",1
"2025","18",0,"BEV300","Light truck","y",1
"2026","18",0,"BEV300","Light truck","y",1
"2027","18",0,"BEV300","Light truck","y",1
"2028","18",0,"BEV300","Light truck","y",1
"2029","18",0,"BEV300","Light truck","y",1
"2030","18",0,"BEV300","Light truck","y",1
"2031","18",0,"BEV300","Light truck","y",1
"2032","18",0,"BEV300","Light truck","y",1
"2033","18",1190,"BEV300","Light truck","y",1
"2034","18",1158,"BEV300","Light truck","y",1
"2035","18",1157,"BEV300","Light truck","y",1
"2036","18",1125,"BEV300","Light truck","y",1
"2037","18",1066,"BEV300","Light truck","y",1
"2038","18",1117,"BEV300","Light truck","y",1
"2039","18",1082,"BEV300","Light truck","y",1
"2040","18",1020,"BEV300","Light truck","y",1
"2041","18",1010,"BEV300","Light truck","y",1
"2042","18",989,"BEV300","Light truck","y",1
"2043","18",972,"BEV300","Light truck","y",1
"2044","18",970,"BEV300","Light truck","y",1
"2045","18",951,"BEV300","Light truck","y",1
"2046","18",971,"BEV300","Light truck","y",1
"2047","18",985,"BEV300","Light truck","y",1
"2048","18",983,"BEV300","Light truck","y",1
"2049","18",984,"BEV300","Light truck","y",1
"2050","18",972,"BEV300","Light truck","y",1
"1970","19",0,"BEV300","Light truck","y",1
"1971","19",0,"BEV300","Light truck","y",1
"1972","19",0,"BEV300","Light truck","y",1
"1973","19",0,"BEV300","Light truck","y",1
"1974","19",0,"BEV300","Light truck","y",1
"1975","19",0,"BEV300","Light truck","y",1
"1976","19",0,"BEV300","Light truck","y",1
"1977","19",0,"BEV300","Light truck","y",1
"1978","19",0,"BEV300","Light truck","y",1
"1979","19",0,"BEV300","Light truck","y",1
"1980","19",0,"BEV300","Light truck","y",1
"1981","19",0,"BEV300","Light truck","y",1
"1982","19",0,"BEV300","Light truck","y",1
"1983","19",0,"BEV300","Light truck","y",1
"1984","19",0,"BEV300","Light truck","y",1
"1985","19",0,"BEV300","Light truck","y",1
"1986","19",0,"BEV300","Light truck","y",1
"1987","19",0,"BEV300","Light truck","y",1
"1988","19",0,"BEV300","Light truck","y",1
"1989","19",0,"BEV300","Light truck","y",1
"1990","19",0,"BEV300","Light truck","y",1
"1991","19",0,"BEV300","Light truck","y",1
"1992","19",0,"BEV300","Light truck","y",1
"1993","19",0,"BEV300","Light truck","y",1
"1994","19",0,"BEV300","Light truck","y",1
"1995","19",0,"BEV300","Light truck","y",1
"1996","19",0,"BEV300","Light truck","y",1
"1997","19",0,"BEV300","Light truck","y",1
"1998","19",0,"BEV300","Light truck","y",1
"1999","19",0,"BEV300","Light truck","y",1
"2000","19",0,"BEV300","Light truck","y",1
"2001","19",0,"BEV300","Light truck","y",1
"2002","19",0,"BEV300","Light truck","y",1
"2003","19",0,"BEV300","Light truck","y",1
"2004","19",0,"BEV300","Light truck","y",1
"2005","19",0,"BEV300","Light truck","y",1
"2006","19",0,"BEV300","Light truck","y",1
"2007","19",0,"BEV300","Light truck","y",1
"2008","19",0,"BEV300","Light truck","y",1
"2009","19",0,"BEV300","Light truck","y",1
"2010","19",0,"BEV300","Light truck","y",1
"2011","19",0,"BEV300","Light truck","y",1
"2012","19",0,"BEV300","Light truck","y",1
"2013","19",0,"BEV300","Light truck","y",1
"2014","19",0,"BEV300","Light truck","y",1
"2015","19",0,"BEV300","Light truck","y",1
"2016","19",0,"BEV300","Light truck","y",1
"2017","19",0,"BEV300","Light truck","y",1
"2018","19",0,"BEV300","Light truck","y",1
"2019","19",0,"BEV300","Light truck","y",1
"2020","19",0,"BEV300","Light truck","y",1
"2021","19",0,"BEV300","Light truck","y",1
"2022","19",0,"BEV300","Light truck","y",1
"2023","19",0,"BEV300","Light truck","y",1
"2024","19",0,"BEV300","Light truck","y",1
"2025","19",0,"BEV300","Light truck","y",1
"2026","19",0,"BEV300","Light truck","y",1
"2027","19",0,"BEV300","Light truck","y",1
"2028","19",0,"BEV300","Light truck","y",1
"2029","19",0,"BEV300","Light truck","y",1
"2030","19",0,"BEV300","Light truck","y",1
"2031","19",0,"BEV300","Light truck","y",1
"2032","19",0,"BEV300","Light truck","y",1
"2033","19",0,"BEV300","Light truck","y",1
"2034","19",1006,"BEV300","Light truck","y",1
"2035","19",980,"BEV300","Light truck","y",1
"2036","19",978,"BEV300","Light truck","y",1
"2037","19",952,"BEV300","Light truck","y",1
"2038","19",900,"BEV300","Light truck","y",1
"2039","19",943,"BEV300","Light truck","y",1
"2040","19",912,"BEV300","Light truck","y",1
"2041","19",860,"BEV300","Light truck","y",1
"2042","19",851,"BEV300","Light truck","y",1
"2043","19",834,"BEV300","Light truck","y",1
"2044","19",820,"BEV300","Light truck","y",1
"2045","19",818,"BEV300","Light truck","y",1
"2046","19",802,"BEV300","Light truck","y",1
"2047","19",818,"BEV300","Light truck","y",1
"2048","19",830,"BEV300","Light truck","y",1
"2049","19",829,"BEV300","Light truck","y",1
"2050","19",830,"BEV300","Light truck","y",1
"1970","20",0,"BEV300","Light truck","y",1
"1971","20",0,"BEV300","Light truck","y",1
"1972","20",0,"BEV300","Light truck","y",1
"1973","20",0,"BEV300","Light truck","y",1
"1974","20",0,"BEV300","Light truck","y",1
"1975","20",0,"BEV300","Light truck","y",1
"1976","20",0,"BEV300","Light truck","y",1
"1977","20",0,"BEV300","Light truck","y",1
"1978","20",0,"BEV300","Light truck","y",1
"1979","20",0,"BEV300","Light truck","y",1
"1980","20",0,"BEV300","Light truck","y",1
"1981","20",0,"BEV300","Light truck","y",1
"1982","20",0,"BEV300","Light truck","y",1
"1983","20",0,"BEV300","Light truck","y",1
"1984","20",0,"BEV300","Light truck","y",1
"1985","20",0,"BEV300","Light truck","y",1
"1986","20",0,"BEV300","Light truck","y",1
"1987","20",0,"BEV300","Light truck","y",1
"1988","20",0,"BEV300","Light truck","y",1
"1989","20",0,"BEV300","Light truck","y",1
"1990","20",0,"BEV300","Light truck","y",1
"1991","20",0,"BEV300","Light truck","y",1
"1992","20",0,"BEV300","Light truck","y",1
"1993","20",0,"BEV300","Light truck","y",1
"1994","20",0,"BEV300","Light truck","y",1
"1995","20",0,"BEV300","Light truck","y",1
"1996","20",0,"BEV300","Light truck","y",1
"1997","20",0,"BEV300","Light truck","y",1
"1998","20",0,"BEV300","Light truck","y",1
"1999","20",0,"BEV300","Light truck","y",1
"2000","20",0,"BEV300","Light truck","y",1
"2001","20",0,"BEV300","Light truck","y",1
"2002","20",0,"BEV300","Light truck","y",1
"2003","20",0,"BEV300","Light truck","y",1
"2004","20",0,"BEV300","Light truck","y",1
"2005","20",0,"BEV300","Light truck","y",1
"2006","20",0,"BEV300","Light truck","y",1
"2007","20",0,"BEV300","Light truck","y",1
"2008","20",0,"BEV300","Light truck","y",1
"2009","20",0,"BEV300","Light truck","y",1
"2010","20",0,"BEV300","Light truck","y",1
"2011","20",0,"BEV300","Light truck","y",1
"2012","20",0,"BEV300","Light truck","y",1
"2013","20",0,"BEV300","Light truck","y",1
"2014","20",0,"BEV300","Light truck","y",1
"2015","20",0,"BEV300","Light truck","y",1
"2016","20",0,"BEV300","Light truck","y",1
"2017","20",0,"BEV300","Light truck","y",1
"2018","20",0,"BEV300","Light truck","y",1
"2019","20",0,"BEV300","Light truck","y",1
"2020","20",0,"BEV300","Light truck","y",1
"2021","20",0,"BEV300","Light truck","y",1
"2022","20",0,"BEV300","Light truck","y",1
"2023","20",0,"BEV300","Light truck","y",1
"2024","20",0,"BEV300","Light truck","y",1
"2025","20",0,"BEV300","Light truck","y",1
"2026","20",0,"BEV300","Light truck","y",1
"2027","20",0,"BEV300","Light truck","y",1
"2028","20",0,"BEV300","Light truck","y",1
"2029","20",0,"BEV300","Light truck","y",1
"2030","20",0,"BEV300","Light truck","y",1
"2031","20",0,"BEV300","Light truck","y",1
"2032","20",0,"BEV300","Light truck","y",1
"2033","20",0,"BEV300","Light truck","y",1
"2034","20",0,"BEV300","Light truck","y",1
"2035","20",841,"BEV300","Light truck","y",1
"2036","20",819,"BEV300","Light truck","y",1
"2037","20",818,"BEV300","Light truck","y",1
"2038","20",795,"BEV300","Light truck","y",1
"2039","20",751,"BEV300","Light truck","y",1
"2040","20",785,"BEV300","Light truck","y",1
"2041","20",759,"BEV300","Light truck","y",1
"2042","20",716,"BEV300","Light truck","y",1
"2043","20",709,"BEV300","Light truck","y",1
"2044","20",695,"BEV300","Light truck","y",1
"2045","20",683,"BEV300","Light truck","y",1
"2046","20",682,"BEV300","Light truck","y",1
"2047","20",668,"BEV300","Light truck","y",1
"2048","20",682,"BEV300","Light truck","y",1
"2049","20",691,"BEV300","Light truck","y",1
"2050","20",690,"BEV300","Light truck","y",1
"1970","21",0,"BEV300","Light truck","y",1
"1971","21",0,"BEV300","Light truck","y",1
"1972","21",0,"BEV300","Light truck","y",1
"1973","21",0,"BEV300","Light truck","y",1
"1974","21",0,"BEV300","Light truck","y",1
"1975","21",0,"BEV300","Light truck","y",1
"1976","21",0,"BEV300","Light truck","y",1
"1977","21",0,"BEV300","Light truck","y",1
"1978","21",0,"BEV300","Light truck","y",1
"1979","21",0,"BEV300","Light truck","y",1
"1980","21",0,"BEV300","Light truck","y",1
"1981","21",0,"BEV300","Light truck","y",1
"1982","21",0,"BEV300","Light truck","y",1
"1983","21",0,"BEV300","Light truck","y",1
"1984","21",0,"BEV300","Light truck","y",1
"1985","21",0,"BEV300","Light truck","y",1
"1986","21",0,"BEV300","Light truck","y",1
"1987","21",0,"BEV300","Light truck","y",1
"1988","21",0,"BEV300","Light truck","y",1
"1989","21",0,"BEV300","Light truck","y",1
"1990","21",0,"BEV300","Light truck","y",1
"1991","21",0,"BEV300","Light truck","y",1
"1992","21",0,"BEV300","Light truck","y",1
"1993","21",0,"BEV300","Light truck","y",1
"1994","21",0,"BEV300","Light truck","y",1
"1995","21",0,"BEV300","Light truck","y",1
"1996","21",0,"BEV300","Light truck","y",1
"1997","21",0,"BEV300","Light truck","y",1
"1998","21",0,"BEV300","Light truck","y",1
"1999","21",0,"BEV300","Light truck","y",1
"2000","21",0,"BEV300","Light truck","y",1
"2001","21",0,"BEV300","Light truck","y",1
"2002","21",0,"BEV300","Light truck","y",1
"2003","21",0,"BEV300","Light truck","y",1
"2004","21",0,"BEV300","Light truck","y",1
"2005","21",0,"BEV300","Light truck","y",1
"2006","21",0,"BEV300","Light truck","y",1
"2007","21",0,"BEV300","Light truck","y",1
"2008","21",0,"BEV300","Light truck","y",1
"2009","21",0,"BEV300","Light truck","y",1
"2010","21",0,"BEV300","Light truck","y",1
"2011","21",0,"BEV300","Light truck","y",1
"2012","21",0,"BEV300","Light truck","y",1
"2013","21",0,"BEV300","Light truck","y",1
"2014","21",0,"BEV300","Light truck","y",1
"2015","21",0,"BEV300","Light truck","y",1
"2016","21",0,"BEV300","Light truck","y",1
"2017","21",0,"BEV300","Light truck","y",1
"2018","21",0,"BEV300","Light truck","y",1
"2019","21",0,"BEV300","Light truck","y",1
"2020","21",0,"BEV300","Light truck","y",1
"2021","21",0,"BEV300","Light truck","y",1
"2022","21",0,"BEV300","Light truck","y",1
"2023","21",0,"BEV300","Light truck","y",1
"2024","21",0,"BEV300","Light truck","y",1
"2025","21",0,"BEV300","Light truck","y",1
"2026","21",0,"BEV300","Light truck","y",1
"2027","21",0,"BEV300","Light truck","y",1
"2028","21",0,"BEV300","Light truck","y",1
"2029","21",0,"BEV300","Light truck","y",1
"2030","21",0,"BEV300","Light truck","y",1
"2031","21",0,"BEV300","Light truck","y",1
"2032","21",0,"BEV300","Light truck","y",1
"2033","21",0,"BEV300","Light truck","y",1
"2034","21",0,"BEV300","Light truck","y",1
"2035","21",0,"BEV300","Light truck","y",1
"2036","21",698,"BEV300","Light truck","y",1
"2037","21",679,"BEV300","Light truck","y",1
"2038","21",677,"BEV300","Light truck","y",1
"2039","21",657,"BEV300","Light truck","y",1
"2040","21",620,"BEV300","Light truck","y",1
"2041","21",649,"BEV300","Light truck","y",1
"2042","21",627,"BEV300","Light truck","y",1
"2043","21",592,"BEV300","Light truck","y",1
"2044","21",586,"BEV300","Light truck","y",1
"2045","21",574,"BEV300","Light truck","y",1
"2046","21",565,"BEV300","Light truck","y",1
"2047","21",563,"BEV300","Light truck","y",1
"2048","21",552,"BEV300","Light truck","y",1
"2049","21",563,"BEV300","Light truck","y",1
"2050","21",571,"BEV300","Light truck","y",1
"1970","22",0,"BEV300","Light truck","y",1
"1971","22",0,"BEV300","Light truck","y",1
"1972","22",0,"BEV300","Light truck","y",1
"1973","22",0,"BEV300","Light truck","y",1
"1974","22",0,"BEV300","Light truck","y",1
"1975","22",0,"BEV300","Light truck","y",1
"1976","22",0,"BEV300","Light truck","y",1
"1977","22",0,"BEV300","Light truck","y",1
"1978","22",0,"BEV300","Light truck","y",1
"1979","22",0,"BEV300","Light truck","y",1
"1980","22",0,"BEV300","Light truck","y",1
"1981","22",0,"BEV300","Light truck","y",1
"1982","22",0,"BEV300","Light truck","y",1
"1983","22",0,"BEV300","Light truck","y",1
"1984","22",0,"BEV300","Light truck","y",1
"1985","22",0,"BEV300","Light truck","y",1
"1986","22",0,"BEV300","Light truck","y",1
"1987","22",0,"BEV300","Light truck","y",1
"1988","22",0,"BEV300","Light truck","y",1
"1989","22",0,"BEV300","Light truck","y",1
"1990","22",0,"BEV300","Light truck","y",1
"1991","22",0,"BEV300","Light truck","y",1
"1992","22",0,"BEV300","Light truck","y",1
"1993","22",0,"BEV300","Light truck","y",1
"1994","22",0,"BEV300","Light truck","y",1
"1995","22",0,"BEV300","Light truck","y",1
"1996","22",0,"BEV300","Light truck","y",1
"1997","22",0,"BEV300","Light truck","y",1
"1998","22",0,"BEV300","Light truck","y",1
"1999","22",0,"BEV300","Light truck","y",1
"2000","22",0,"BEV300","Light truck","y",1
"2001","22",0,"BEV300","Light truck","y",1
"2002","22",0,"BEV300","Light truck","y",1
"2003","22",0,"BEV300","Light truck","y",1
"2004","22",0,"BEV300","Light truck","y",1
"2005","22",0,"BEV300","Light truck","y",1
"2006","22",0,"BEV300","Light truck","y",1
"2007","22",0,"BEV300","Light truck","y",1
"2008","22",0,"BEV300","Light truck","y",1
"2009","22",0,"BEV300","Light truck","y",1
"2010","22",0,"BEV300","Light truck","y",1
"2011","22",0,"BEV300","Light truck","y",1
"2012","22",0,"BEV300","Light truck","y",1
"2013","22",0,"BEV300","Light truck","y",1
"2014","22",0,"BEV300","Light truck","y",1
"2015","22",0,"BEV300","Light truck","y",1
"2016","22",0,"BEV300","Light truck","y",1
"2017","22",0,"BEV300","Light truck","y",1
"2018","22",0,"BEV300","Light truck","y",1
"2019","22",0,"BEV300","Light truck","y",1
"2020","22",0,"BEV300","Light truck","y",1
"2021","22",0,"BEV300","Light truck","y",1
"2022","22",0,"BEV300","Light truck","y",1
"2023","22",0,"BEV300","Light truck","y",1
"2024","22",0,"BEV300","Light truck","y",1
"2025","22",0,"BEV300","Light truck","y",1
"2026","22",0,"BEV300","Light truck","y",1
"2027","22",0,"BEV300","Light truck","y",1
"2028","22",0,"BEV300","Light truck","y",1
"2029","22",0,"BEV300","Light truck","y",1
"2030","22",0,"BEV300","Light truck","y",1
"2031","22",0,"BEV300","Light truck","y",1
"2032","22",0,"BEV300","Light truck","y",1
"2033","22",0,"BEV300","Light truck","y",1
"2034","22",0,"BEV300","Light truck","y",1
"2035","22",0,"BEV300","Light truck","y",1
"2036","22",0,"BEV300","Light truck","y",1
"2037","22",574,"BEV300","Light truck","y",1
"2038","22",559,"BEV300","Light truck","y",1
"2039","22",556,"BEV300","Light truck","y",1
"2040","22",539,"BEV300","Light truck","y",1
"2041","22",509,"BEV300","Light truck","y",1
"2042","22",532,"BEV300","Light truck","y",1
"2043","22",515,"BEV300","Light truck","y",1
"2044","22",486,"BEV300","Light truck","y",1
"2045","22",481,"BEV300","Light truck","y",1
"2046","22",471,"BEV300","Light truck","y",1
"2047","22",463,"BEV300","Light truck","y",1
"2048","22",462,"BEV300","Light truck","y",1
"2049","22",453,"BEV300","Light truck","y",1
"2050","22",462,"BEV300","Light truck","y",1
"1970","23",0,"BEV300","Light truck","y",1
"1971","23",0,"BEV300","Light truck","y",1
"1972","23",0,"BEV300","Light truck","y",1
"1973","23",0,"BEV300","Light truck","y",1
"1974","23",0,"BEV300","Light truck","y",1
"1975","23",0,"BEV300","Light truck","y",1
"1976","23",0,"BEV300","Light truck","y",1
"1977","23",0,"BEV300","Light truck","y",1
"1978","23",0,"BEV300","Light truck","y",1
